metric_type,date,channel,value,is_outlier
spend,2024-06-10,email,616.96,False
spend,2024-06-10,display,1748.42,False
spend,2024-06-10,paid_social,2821.73,False
spend,2024-06-11,paid_search,3462.94,False
spend,2024-06-11,affiliate,1254.56,False
spend,2024-06-11,tv,2520.25,False
spend,2024-06-11,email,634.74,False
spend,2024-06-11,display,1859.72,False
spend,2024-06-11,paid_social,2916.9,False
spend,2024-06-12,paid_search,3898.81,False
spend,2024-06-12,affiliate,1125.58,False
spend,2024-06-12,tv,2600.71,False
spend,2024-06-12,email,609.98,False
spend,2024-06-12,display,1791.02,False
spend,2024-06-12,paid_social,3036.26,False
spend,2024-06-13,paid_search,3605.8,False
spend,2024-06-13,affiliate,1132.69,False
spend,2024-06-13,tv,2420.43,False
spend,2024-06-13,email,629.24,False
spend,2024-06-13,display,1843.27,False
spend,2024-06-13,paid_social,2986.2,False
spend,2024-06-14,paid_search,3830.69,False
spend,2024-06-14,affiliate,1260.0,False
spend,2024-06-14,tv,2374.51,False
spend,2024-06-14,email,621.02,False
spend,2024-06-14,display,1898.62,False
spend,2024-06-14,paid_social,3187.7,False
spend,2024-06-15,paid_search,3861.51,False
spend,2024-06-15,affiliate,1294.37,False
spend,2024-06-15,tv,2370.37,False
spend,2024-06-15,email,627.44,False
spend,2024-06-15,display,1716.73,False
spend,2024-06-15,paid_social,2915.8,False
spend,2024-06-16,paid_search,3634.82,False
spend,2024-06-16,affiliate,1142.78,False
spend,2024-06-16,tv,2379.39,False
spend,2024-06-16,email,610.15,False
spend,2024-06-16,display,1852.34,False
spend,2024-06-16,paid_social,3100.59,False
spend,2024-06-17,paid_search,3299.22,False
spend,2024-06-17,affiliate,1197.82,False
spend,2024-06-17,tv,2415.29,False
spend,2024-06-17,email,602.94,False
spend,2024-06-17,display,1758.6,False
spend,2024-06-17,paid_social,3156.77,False
spend,2024-06-18,paid_search,3476.65,False
spend,2024-06-18,affiliate,1253.66,False
spend,2024-06-18,tv,2377.64,False
spend,2024-06-18,email,616.69,False
spend,2024-06-18,display,1866.85,False
spend,2024-06-18,paid_social,3005.64,False
spend,2024-06-19,paid_search,3709.27,False
spend,2024-06-19,affiliate,1122.77,False
spend,2024-06-19,tv,2339.45,False
spend,2024-06-19,email,605.56,False
spend,2024-06-19,display,1900.39,False
spend,2024-06-19,paid_social,3113.62,False
spend,2024-06-20,paid_search,3844.25,False
spend,2024-06-20,affiliate,1267.79,False
spend,2024-06-20,tv,2242.25,False
spend,2024-06-20,email,609.21,False
spend,2024-06-20,display,1750.41,False
spend,2024-06-20,paid_social,2835.78,False
spend,2024-06-21,paid_search,3742.2,False
spend,2024-06-21,affiliate,1117.62,False
spend,2024-06-21,tv,2437.01,False
spend,2024-06-21,email,595.76,False
spend,2024-06-21,display,1895.86,False
spend,2024-06-21,paid_social,3130.87,False
spend,2024-06-22,paid_search,3547.57,False
spend,2024-06-22,affiliate,1119.8,False
spend,2024-06-22,tv,2508.19,False
spend,2024-06-22,email,575.72,False
spend,2024-06-22,display,1704.86,False
spend,2024-06-22,paid_social,2847.01,False
spend,2024-06-23,paid_search,3300.51,False
spend,2024-06-23,affiliate,1133.24,False
spend,2024-06-23,tv,2348.17,False
spend,2024-06-23,email,612.86,False
spend,2024-06-23,display,1774.15,False
spend,2024-06-23,paid_social,2734.37,False
spend,2024-06-24,paid_search,3498.52,False
spend,2024-06-24,affiliate,1225.83,False
spend,2024-06-24,tv,2489.09,False
spend,2024-06-24,email,573.25,False
spend,2024-06-24,display,1812.74,False
spend,2024-06-24,paid_social,3170.93,False
spend,2024-06-25,paid_search,3654.59,False
spend,2024-06-25,affiliate,1225.36,False
spend,2024-06-25,tv,2176.34,False
spend,2024-06-25,email,585.38,False
spend,2024-06-25,display,1603.3,False
spend,2024-06-25,paid_social,3110.74,False
spend,2024-06-26,paid_search,3593.84,False
spend,2024-06-26,affiliate,1115.05,False
spend,2024-06-26,tv,2507.44,False
spend,2024-06-26,email,611.03,False
spend,2024-06-26,display,1624.27,False
spend,2024-06-26,paid_social,2953.08,False
spend,2024-06-27,paid_search,3436.88,False
spend,2024-06-27,affiliate,1246.0,False
spend,2024-06-27,tv,2457.37,False
spend,2024-06-27,email,565.63,False
spend,2024-06-27,display,1815.61,False
spend,2024-06-27,paid_social,2699.18,False
spend,2024-06-28,paid_search,3190.22,False
spend,2024-06-28,affiliate,1095.96,False
spend,2024-06-28,tv,2353.67,False
spend,2024-06-28,email,590.11,False
spend,2024-06-28,display,1673.83,False
spend,2024-06-28,paid_social,2726.19,False
spend,2024-06-29,paid_search,3510.06,False
spend,2024-06-29,affiliate,1103.08,False
spend,2024-06-29,tv,2493.65,False
spend,2024-06-29,email,541.95,False
spend,2024-06-29,display,1845.4,False
spend,2024-06-29,paid_social,2870.65,False
spend,2024-06-30,paid_search,3730.0,False
spend,2024-06-30,affiliate,1221.07,False
spend,2024-06-30,tv,2410.48,False
spend,2024-06-30,email,535.43,False
spend,2024-06-30,display,1633.76,False
spend,2024-06-30,paid_social,2750.3,False
spend,2024-07-01,paid_search,3365.88,False
spend,2024-07-01,affiliate,1151.0,False
spend,2024-07-01,tv,2275.29,False
spend,2024-07-01,email,546.4,False
spend,2024-07-01,display,1820.43,False
spend,2024-07-01,paid_social,2858.31,False
spend,2024-07-02,paid_search,3464.31,False
spend,2024-07-02,affiliate,1225.37,False
spend,2024-07-02,tv,2317.96,False
spend,2024-07-02,email,529.98,False
spend,2024-07-02,display,1666.1,False
spend,2024-07-02,paid_social,2903.75,False
spend,2024-07-03,paid_search,3563.45,False
spend,2024-07-03,affiliate,1099.82,False
spend,2024-07-03,tv,2134.69,False
spend,2024-07-03,email,542.34,False
spend,2024-07-03,display,1699.58,False
spend,2024-07-03,paid_social,2867.23,False
spend,2024-07-04,paid_search,3270.37,False
spend,2024-07-04,affiliate,1049.89,False
spend,2024-07-04,tv,2407.8,False
spend,2024-07-04,email,614.04,False
spend,2024-07-04,display,1790.88,False
spend,2024-07-04,paid_social,3042.14,False
spend,2024-07-05,paid_search,3547.26,False
spend,2024-07-05,affiliate,1060.15,False
spend,2024-07-05,tv,2197.85,False
spend,2024-07-05,email,528.25,False
spend,2024-07-05,display,1783.49,False
spend,2024-07-05,paid_social,2763.47,False
spend,2024-07-06,paid_search,3384.51,False
spend,2024-07-06,affiliate,1147.35,False
spend,2024-07-06,tv,2145.15,False
spend,2024-07-06,email,575.96,False
spend,2024-07-06,display,1575.41,False
spend,2024-07-06,paid_social,3057.99,False
spend,2024-07-07,paid_search,3146.59,False
spend,2024-07-07,affiliate,1113.34,False
spend,2024-07-07,tv,2245.83,False
spend,2024-07-07,email,558.53,False
spend,2024-07-07,display,1661.09,False
spend,2024-07-07,paid_social,2751.53,False
spend,2024-07-08,paid_search,3131.56,False
spend,2024-07-08,affiliate,1095.03,False
spend,2024-07-08,tv,2392.94,False
spend,2024-07-08,email,528.25,False
spend,2024-07-08,display,1567.82,False
spend,2024-07-08,paid_social,2648.22,False
spend,2024-07-09,paid_search,3449.8,False
spend,2024-07-09,affiliate,1099.58,False
spend,2024-07-09,tv,2194.96,False
spend,2024-07-09,email,585.2,False
spend,2024-07-09,display,1714.73,False
spend,2024-07-09,paid_social,3029.13,False
spend,2024-07-10,paid_search,3652.9,False
spend,2024-07-10,affiliate,1182.84,False
spend,2024-07-10,tv,2051.32,False
spend,2024-07-10,email,600.1,False
spend,2024-07-10,display,1595.15,False
spend,2024-07-10,paid_social,2976.98,False
spend,2024-07-11,paid_search,3335.8,False
spend,2024-07-11,affiliate,1092.75,False
spend,2024-07-11,tv,2330.86,False
spend,2024-07-11,email,532.34,False
spend,2024-07-11,display,1765.82,False
spend,2024-07-11,paid_social,2719.13,False
spend,2024-07-12,paid_search,3561.72,False
spend,2024-07-12,affiliate,1034.34,False
spend,2024-07-12,tv,2111.11,False
spend,2024-07-12,email,537.33,False
spend,2024-07-12,display,1557.84,False
spend,2024-07-12,paid_social,2700.11,False
spend,2024-07-13,paid_search,3122.74,False
spend,2024-07-13,affiliate,1173.08,False
spend,2024-07-13,tv,2123.84,False
spend,2024-07-13,email,522.68,False
spend,2024-07-13,display,1798.87,False
spend,2024-07-13,paid_social,2971.76,False
spend,2024-07-14,paid_search,3046.34,False
spend,2024-07-14,affiliate,1167.54,False
spend,2024-07-14,tv,2082.58,False
spend,2024-07-14,email,570.22,False
spend,2024-07-14,display,1537.04,False
spend,2024-07-14,paid_social,2801.01,False
spend,2024-07-15,paid_search,3266.44,False
spend,2024-07-15,affiliate,1039.55,False
spend,2024-07-15,tv,2204.35,False
spend,2024-07-15,email,504.35,False
spend,2024-07-15,display,1797.57,False
spend,2024-07-15,paid_social,2827.88,False
spend,2024-07-16,paid_search,3557.27,False
spend,2024-07-16,affiliate,1156.89,False
spend,2024-07-16,tv,2046.75,False
spend,2024-07-16,email,590.01,False
spend,2024-07-16,display,1736.95,False
spend,2024-07-16,paid_social,2827.93,False
spend,2024-07-17,paid_search,3275.38,False
spend,2024-07-17,affiliate,1112.42,False
spend,2024-07-17,tv,2208.25,False
spend,2024-07-17,email,525.27,False
spend,2024-07-17,display,1602.96,False
spend,2024-07-17,paid_social,2550.01,False
spend,2024-07-18,paid_search,3340.65,False
spend,2024-07-18,affiliate,1125.38,False
spend,2024-07-18,tv,2113.01,False
spend,2024-07-18,email,503.7,False
spend,2024-07-18,display,1733.87,False
spend,2024-07-18,paid_social,2605.28,False
spend,2024-07-19,paid_search,3434.66,False
spend,2024-07-19,affiliate,1045.72,False
spend,2024-07-19,tv,2276.6,False
spend,2024-07-19,email,561.12,False
spend,2024-07-19,display,1592.02,False
spend,2024-07-19,paid_social,2502.28,False
spend,2024-07-20,paid_search,3254.41,False
spend,2024-07-20,affiliate,1125.97,False
spend,2024-07-20,tv,2197.53,False
spend,2024-07-20,email,519.0,False
spend,2024-07-20,display,1624.58,False
spend,2024-07-20,paid_social,2541.95,False
spend,2024-07-21,paid_search,3320.46,False
spend,2024-07-21,affiliate,1067.54,False
spend,2024-07-21,tv,2324.56,False
spend,2024-07-21,email,583.21,False
spend,2024-07-21,display,1525.66,False
spend,2024-07-21,paid_social,2879.42,False
spend,2024-07-22,paid_search,3382.13,False
spend,2024-07-22,affiliate,1073.82,False
spend,2024-07-22,tv,2159.36,False
spend,2024-07-22,email,576.4,False
spend,2024-07-22,display,1637.45,False
spend,2024-07-22,paid_social,2540.45,False
spend,2024-07-23,paid_search,3409.86,False
spend,2024-07-23,affiliate,1152.7,False
spend,2024-07-23,tv,2131.7,False
spend,2024-07-23,email,589.15,False
spend,2024-07-23,display,1661.59,False
spend,2024-07-23,paid_social,2842.03,False
spend,2024-07-24,paid_search,3519.48,False
spend,2024-07-24,affiliate,1129.07,False
spend,2024-07-24,tv,2145.55,False
spend,2024-07-24,email,516.77,False
spend,2024-07-24,display,1511.31,False
spend,2024-07-24,paid_social,2810.44,False
spend,2024-07-25,paid_search,3371.05,False
spend,2024-07-25,affiliate,1166.14,False
spend,2024-07-25,tv,2184.83,False
spend,2024-07-25,email,564.91,False
spend,2024-07-25,display,1704.98,False
spend,2024-07-25,paid_social,2779.1,False
spend,2024-07-26,paid_search,3255.42,False
spend,2024-07-26,affiliate,1151.74,False
spend,2024-07-26,tv,1946.64,False
spend,2024-07-26,email,551.8,False
spend,2024-07-26,display,1527.1,False
spend,2024-07-26,paid_social,2644.08,False
spend,2024-07-27,paid_search,2943.92,False
spend,2024-07-27,affiliate,1126.69,False
spend,2024-07-27,tv,2287.72,False
spend,2024-07-27,email,525.77,False
spend,2024-07-27,display,1582.59,False
spend,2024-07-27,paid_social,2913.53,False
spend,2024-07-28,paid_search,3296.46,False
spend,2024-07-28,affiliate,980.31,False
spend,2024-07-28,tv,2276.85,False
spend,2024-07-28,email,564.19,False
spend,2024-07-28,display,1724.18,False
spend,2024-07-28,paid_social,2723.92,False
spend,2024-07-29,paid_search,2985.39,False
spend,2024-07-29,affiliate,1107.97,False
spend,2024-07-29,tv,2131.0,False
spend,2024-07-29,email,508.51,False
spend,2024-07-29,display,1619.33,False
spend,2024-07-29,paid_social,2412.68,False
spend,2024-07-30,paid_search,2959.22,False
spend,2024-07-30,affiliate,1156.13,False
spend,2024-07-30,tv,2269.3,False
spend,2024-07-30,email,502.78,False
spend,2024-07-30,display,1517.76,False
spend,2024-07-30,paid_social,2872.42,False
spend,2024-07-31,paid_search,3302.26,False
spend,2024-07-31,affiliate,1060.76,False
spend,2024-07-31,tv,2020.2,False
spend,2024-07-31,email,502.44,False
spend,2024-07-31,display,1456.19,False
spend,2024-07-31,paid_social,2628.93,False
spend,2024-08-01,paid_search,3058.11,False
spend,2024-08-01,affiliate,1042.6,False
spend,2024-08-01,tv,2052.45,False
spend,2024-08-01,email,515.67,False
spend,2024-08-01,display,1563.62,False
spend,2024-08-01,paid_social,2867.55,False
spend,2024-08-02,paid_search,3317.56,False
spend,2024-08-02,affiliate,1090.67,False
spend,2024-08-02,tv,2235.27,False
spend,2024-08-02,email,571.21,False
spend,2024-08-02,display,1627.07,False
spend,2024-08-02,paid_social,2504.01,False
spend,2024-08-03,paid_search,2901.05,False
spend,2024-08-03,affiliate,997.11,False
spend,2024-08-03,tv,2148.45,False
spend,2024-08-03,email,537.41,False
spend,2024-08-03,display,1434.43,False
spend,2024-08-03,paid_social,2478.62,False
spend,2024-08-04,paid_search,2900.77,False
spend,2024-08-04,affiliate,1046.51,False
spend,2024-08-04,tv,2109.25,False
spend,2024-08-04,email,543.92,False
spend,2024-08-04,display,1676.77,False
spend,2024-08-04,paid_social,2838.91,False
spend,2024-08-05,paid_search,3214.12,False
spend,2024-08-05,affiliate,974.29,False
spend,2024-08-05,tv,2063.37,False
spend,2024-08-05,email,534.7,False
spend,2024-08-05,display,1705.33,False
spend,2024-08-05,paid_social,2861.06,False
spend,2024-08-06,paid_search,3118.41,False
spend,2024-08-06,affiliate,1095.98,False
spend,2024-08-06,tv,1939.88,False
spend,2024-08-06,email,487.9,False
spend,2024-08-06,display,1443.96,False
spend,2024-08-06,paid_social,2397.58,False
spend,2024-08-07,paid_search,2940.84,False
spend,2024-08-07,affiliate,1072.13,False
spend,2024-08-07,tv,2203.44,False
spend,2024-08-07,email,534.89,False
spend,2024-08-07,display,1594.06,False
spend,2024-08-07,paid_social,2461.22,False
spend,2024-08-08,paid_search,2946.81,False
spend,2024-08-08,affiliate,964.72,False
spend,2024-08-08,tv,1896.52,False
spend,2024-08-08,email,493.54,False
spend,2024-08-08,display,1673.94,False
spend,2024-08-08,paid_social,2421.06,False
spend,2024-08-09,paid_search,3090.51,False
spend,2024-08-09,affiliate,1026.02,False
spend,2024-08-09,tv,2067.73,False
spend,2024-08-09,email,551.5,False
spend,2024-08-09,display,1435.9,False
spend,2024-08-09,paid_social,2593.96,False
spend,2024-08-10,paid_search,3344.64,False
spend,2024-08-10,affiliate,1044.34,False
spend,2024-08-10,tv,2128.35,False
spend,2024-08-10,email,541.21,False
spend,2024-08-10,display,1612.38,False
spend,2024-08-10,paid_social,2594.22,False
spend,2024-08-11,paid_search,3252.24,False
spend,2024-08-11,affiliate,1004.98,False
spend,2024-08-11,tv,1880.26,False
spend,2024-08-11,email,538.55,False
spend,2024-08-11,display,1472.75,False
spend,2024-08-11,paid_social,2383.53,False
spend,2024-08-12,paid_search,3128.12,False
spend,2024-08-12,affiliate,992.36,False
spend,2024-08-12,tv,2031.75,False
spend,2024-08-12,email,521.94,False
spend,2024-08-12,display,1576.46,False
spend,2024-08-12,paid_social,2638.31,False
spend,2024-08-13,paid_search,3151.28,False
spend,2024-08-13,affiliate,1093.01,False
spend,2024-08-13,tv,1880.6,False
spend,2024-08-13,email,552.78,False
spend,2024-08-13,display,1586.58,False
spend,2024-08-13,paid_social,2810.05,False
spend,2024-08-14,paid_search,3160.8,False
spend,2024-08-14,affiliate,969.96,False
spend,2024-08-14,tv,2007.49,False
spend,2024-08-14,email,497.37,False
spend,2024-08-14,display,1677.28,False
spend,2024-08-14,paid_social,2712.57,False
spend,2024-08-15,paid_search,3215.06,False
spend,2024-08-15,affiliate,1029.7,False
spend,2024-08-15,tv,2111.14,False
spend,2024-08-15,email,530.31,False
spend,2024-08-15,display,1425.92,False
spend,2024-08-15,paid_social,2719.85,False
spend,2024-08-16,paid_search,2874.34,False
spend,2024-08-16,affiliate,1060.37,False
spend,2024-08-16,tv,1855.32,False
spend,2024-08-16,email,467.99,False
spend,2024-08-16,display,1446.16,False
spend,2024-08-16,paid_social,2641.17,False
spend,2024-08-17,paid_search,3287.48,False
spend,2024-08-17,affiliate,1020.33,False
spend,2024-08-17,tv,2104.54,False
spend,2024-08-17,email,465.41,False
spend,2024-08-17,display,1547.76,False
spend,2024-08-17,paid_social,2499.69,False
spend,2024-08-18,paid_search,3129.4,False
spend,2024-08-18,affiliate,971.91,False
spend,2024-08-18,tv,2074.41,False
spend,2024-08-18,email,508.8,False
spend,2024-08-18,display,1519.66,False
spend,2024-08-18,paid_social,2300.0,False
spend,2024-08-19,paid_search,3327.62,False
spend,2024-08-19,affiliate,959.09,False
spend,2024-08-19,tv,1882.87,False
spend,2024-08-19,email,523.71,False
spend,2024-08-19,display,1460.01,False
spend,2024-08-19,paid_social,2464.55,False
spend,2024-08-20,paid_search,2764.09,False
spend,2024-08-20,affiliate,1034.15,False
spend,2024-08-20,tv,2022.68,False
spend,2024-08-20,email,543.7,False
spend,2024-08-20,display,1523.94,False
spend,2024-08-20,paid_social,2677.82,False
spend,2024-08-21,paid_search,3196.51,False
spend,2024-08-21,affiliate,1053.96,False
spend,2024-08-21,tv,1997.28,False
spend,2024-08-21,email,457.68,False
spend,2024-08-21,display,1537.99,False
spend,2024-08-21,paid_social,2319.45,False
spend,2024-08-22,paid_search,3029.85,False
spend,2024-08-22,affiliate,1103.83,False
spend,2024-08-22,tv,2202.45,False
spend,2024-08-22,email,543.1,False
spend,2024-08-22,display,1476.02,False
spend,2024-08-22,paid_social,2528.08,False
spend,2024-08-23,paid_search,3041.91,False
spend,2024-08-23,affiliate,966.44,False
spend,2024-08-23,tv,2020.63,False
spend,2024-08-23,email,473.76,False
spend,2024-08-23,display,1419.54,False
spend,2024-08-23,paid_social,2482.63,False
spend,2024-08-24,paid_search,3003.38,False
spend,2024-08-24,affiliate,1020.72,False
spend,2024-08-24,tv,1961.44,False
spend,2024-08-24,email,472.37,False
spend,2024-08-24,display,1501.99,False
spend,2024-08-24,paid_social,2411.05,False
spend,2024-08-25,paid_search,2998.7,False
spend,2024-08-25,affiliate,1044.05,False
spend,2024-08-25,tv,2117.15,False
spend,2024-08-25,email,517.16,False
spend,2024-08-25,display,1443.98,False
spend,2024-08-25,paid_social,2499.2,False
spend,2024-08-26,paid_search,3228.96,False
spend,2024-08-26,affiliate,1024.57,False
spend,2024-08-26,tv,1809.04,False
spend,2024-08-26,email,458.07,False
spend,2024-08-26,display,1429.5,False
spend,2024-08-26,paid_social,2413.04,False
spend,2024-08-27,paid_search,2742.18,False
spend,2024-08-27,affiliate,1027.19,False
spend,2024-08-27,tv,2004.49,False
spend,2024-08-27,email,530.51,False
spend,2024-08-27,display,1455.79,False
spend,2024-08-27,paid_social,2373.47,False
spend,2024-08-28,paid_search,3159.18,False
spend,2024-08-28,affiliate,927.05,False
spend,2024-08-28,tv,1897.6,False
spend,2024-08-28,email,519.68,False
spend,2024-08-28,display,1499.05,False
spend,2024-08-28,paid_social,2555.95,False
spend,2024-08-29,paid_search,3244.1,False
spend,2024-08-29,affiliate,948.3,False
spend,2024-08-29,tv,2181.17,False
spend,2024-08-29,email,535.04,False
spend,2024-08-29,display,1623.53,False
spend,2024-08-29,paid_social,2441.98,False
spend,2024-08-30,paid_search,2901.99,False
spend,2024-08-30,affiliate,1088.89,False
spend,2024-08-30,tv,1963.4,False
spend,2024-08-30,email,456.38,False
spend,2024-08-30,display,1409.91,False
spend,2024-08-30,paid_social,2620.72,False
spend,2024-08-31,paid_search,2822.98,False
spend,2024-08-31,affiliate,1035.96,False
spend,2024-08-31,tv,1934.81,False
spend,2024-08-31,email,470.39,False
spend,2024-08-31,display,1446.85,False
spend,2024-08-31,paid_social,2250.52,False
spend,2024-09-01,paid_search,3087.28,False
spend,2024-09-01,affiliate,1046.52,False
spend,2024-09-01,tv,1898.57,False
spend,2024-09-01,email,533.52,False
spend,2024-09-01,display,1517.85,False
spend,2024-09-01,paid_social,2441.93,False
spend,2024-09-02,paid_search,3070.75,False
spend,2024-09-02,affiliate,1070.98,False
spend,2024-09-02,tv,1827.8,False
spend,2024-09-02,email,512.67,False
spend,2024-09-02,display,1365.58,False
spend,2024-09-02,paid_social,2417.61,False
spend,2024-09-03,paid_search,3085.7,False
spend,2024-09-03,affiliate,1086.33,False
spend,2024-09-03,tv,2046.37,False
spend,2024-09-03,email,481.75,False
spend,2024-09-03,display,1548.2,False
spend,2024-09-03,paid_social,2712.84,False
spend,2024-09-04,paid_search,2800.35,False
spend,2024-09-04,affiliate,958.43,False
spend,2024-09-04,tv,1852.4,False
spend,2024-09-04,email,447.53,False
spend,2024-09-04,display,1565.84,False
spend,2024-09-04,paid_social,2501.54,False
spend,2024-09-05,paid_search,2885.64,False
spend,2024-09-05,affiliate,1083.81,False
spend,2024-09-05,tv,2019.44,False
spend,2024-09-05,email,455.74,False
spend,2024-09-05,display,1472.57,False
spend,2024-09-05,paid_social,2304.0,False
spend,2024-09-06,paid_search,2726.43,False
spend,2024-09-06,affiliate,931.38,False
spend,2024-09-06,tv,1809.78,False
spend,2024-09-06,email,453.27,False
spend,2024-09-06,display,1416.4,False
spend,2024-09-06,paid_social,2681.67,False
spend,2024-09-07,paid_search,3094.74,False
spend,2024-09-07,affiliate,895.98,False
spend,2024-09-07,tv,2047.79,False
spend,2024-09-07,email,452.76,False
spend,2024-09-07,display,1557.02,False
spend,2024-09-07,paid_social,2702.41,False
spend,2024-09-08,paid_search,2807.88,False
spend,2024-09-08,affiliate,959.83,False
spend,2024-09-08,tv,2007.36,False
spend,2024-09-08,email,466.87,False
spend,2024-09-08,display,1362.48,False
spend,2024-09-08,paid_social,2682.45,False
spend,2024-09-09,paid_search,3013.68,False
spend,2024-09-09,affiliate,974.23,False
spend,2024-09-09,tv,1942.96,False
spend,2024-09-09,email,463.64,False
spend,2024-09-09,display,1544.44,False
spend,2024-09-09,paid_social,2352.6,False
spend,2024-09-10,paid_search,3143.95,False
spend,2024-09-10,affiliate,899.44,False
spend,2024-09-10,tv,1939.94,False
spend,2024-09-10,email,535.78,False
spend,2024-09-10,display,1594.13,False
spend,2024-09-10,paid_social,2297.59,False
spend,2024-09-11,paid_search,2982.79,False
spend,2024-09-11,affiliate,1016.27,False
spend,2024-09-11,tv,2148.21,False
spend,2024-09-11,email,448.74,False
spend,2024-09-11,display,1407.18,False
spend,2024-09-11,paid_social,2270.59,False
spend,2024-09-12,paid_search,2682.06,False
spend,2024-09-12,affiliate,1011.78,False
spend,2024-09-12,tv,1968.03,False
spend,2024-09-12,email,508.48,False
spend,2024-09-12,display,1494.57,False
spend,2024-09-12,paid_social,2505.67,False
spend,2024-09-13,paid_search,2892.87,False
spend,2024-09-13,affiliate,1062.45,False
spend,2024-09-13,tv,1937.63,False
spend,2024-09-13,email,509.61,False
spend,2024-09-13,display,1579.88,False
spend,2024-09-13,paid_social,2666.27,False
spend,2024-09-14,paid_search,3007.22,False
spend,2024-09-14,affiliate,929.83,False
spend,2024-09-14,tv,1925.01,False
spend,2024-09-14,email,488.31,False
spend,2024-09-14,display,1472.39,False
spend,2024-09-14,paid_social,2646.11,False
spend,2024-09-15,paid_search,2692.51,False
spend,2024-09-15,affiliate,880.31,False
spend,2024-09-15,tv,2051.13,False
spend,2024-09-15,email,525.9,False
spend,2024-09-15,display,1533.58,False
spend,2024-09-15,paid_social,2359.85,False
spend,2024-09-16,paid_search,3184.49,False
spend,2024-09-16,affiliate,951.61,False
spend,2024-09-16,tv,1993.38,False
spend,2024-09-16,email,474.35,False
spend,2024-09-16,display,1327.25,False
spend,2024-09-16,paid_social,2201.25,False
spend,2024-09-17,paid_search,3076.91,False
spend,2024-09-17,affiliate,929.68,False
spend,2024-09-17,tv,2028.28,False
spend,2024-09-17,email,517.23,False
spend,2024-09-17,display,1476.29,False
spend,2024-09-17,paid_social,2339.0,False
spend,2024-09-18,paid_search,2939.46,False
spend,2024-09-18,affiliate,901.41,False
spend,2024-09-18,tv,1894.22,False
spend,2024-09-18,email,501.65,False
spend,2024-09-18,display,1527.19,False
spend,2024-09-18,paid_social,2267.86,False
spend,2024-09-19,paid_search,3220.49,False
spend,2024-09-19,affiliate,1062.2,False
spend,2024-09-19,tv,1799.95,False
spend,2024-09-19,email,471.96,False
spend,2024-09-19,display,1394.39,False
spend,2024-09-19,paid_social,2290.44,False
spend,2024-09-20,paid_search,2821.45,False
spend,2024-09-20,affiliate,902.31,False
spend,2024-09-20,tv,2139.51,False
spend,2024-09-20,email,474.2,False
spend,2024-09-20,display,1573.07,False
spend,2024-09-20,paid_social,2502.79,False
spend,2024-09-21,paid_search,2880.71,False
spend,2024-09-21,affiliate,1070.82,False
spend,2024-09-21,tv,1946.67,False
spend,2024-09-21,email,511.86,False
spend,2024-09-21,display,1346.7,False
spend,2024-09-21,paid_social,2420.54,False
spend,2024-09-22,paid_search,2906.4,False
spend,2024-09-22,affiliate,1021.39,False
spend,2024-09-22,tv,1922.47,False
spend,2024-09-22,email,445.07,False
spend,2024-09-22,display,1385.54,False
spend,2024-09-22,paid_social,2339.86,False
spend,2024-09-23,paid_search,2843.18,False
spend,2024-09-23,affiliate,928.56,False
spend,2024-09-23,tv,2033.78,False
spend,2024-09-23,email,446.65,False
spend,2024-09-23,display,1383.0,False
spend,2024-09-23,paid_social,2617.96,False
spend,2024-09-24,paid_search,2857.26,False
spend,2024-09-24,affiliate,1017.1,False
spend,2024-09-24,tv,1862.45,False
spend,2024-09-24,email,447.91,False
spend,2024-09-24,display,1369.31,False
spend,2024-09-24,paid_social,2666.63,False
spend,2024-09-25,paid_search,2832.97,False
spend,2024-09-25,affiliate,902.19,False
spend,2024-09-25,tv,2031.69,False
spend,2024-09-25,email,501.35,False
spend,2024-09-25,display,1441.71,False
spend,2024-09-25,paid_social,2212.92,False
spend,2024-09-26,paid_search,2751.15,False
spend,2024-09-26,affiliate,1043.07,False
spend,2024-09-26,tv,1885.28,False
spend,2024-09-26,email,484.26,False
spend,2024-09-26,display,1463.18,False
spend,2024-09-26,paid_social,2354.21,False
spend,2024-09-27,paid_search,2706.77,False
spend,2024-09-27,affiliate,879.38,False
spend,2024-09-27,tv,1848.44,False
spend,2024-09-27,email,509.05,False
spend,2024-09-27,display,1315.49,False
spend,2024-09-27,paid_social,2242.19,False
spend,2024-09-28,paid_search,2945.04,False
spend,2024-09-28,affiliate,886.18,False
spend,2024-09-28,tv,1926.11,False
spend,2024-09-28,email,491.44,False
spend,2024-09-28,display,1351.39,False
spend,2024-09-28,paid_social,2564.59,False
spend,2024-09-29,paid_search,3102.99,False
spend,2024-09-29,affiliate,1050.51,False
spend,2024-09-29,tv,1938.24,False
spend,2024-09-29,email,520.62,False
spend,2024-09-29,display,1335.89,False
spend,2024-09-29,paid_social,2328.22,False
spend,2024-09-30,paid_search,3140.17,False
spend,2024-09-30,affiliate,897.88,False
spend,2024-09-30,tv,2007.42,False
spend,2024-09-30,email,511.2,False
spend,2024-09-30,display,1561.59,False
spend,2024-09-30,paid_social,2679.57,False
spend,2024-10-01,paid_search,3016.4,False
spend,2024-10-01,affiliate,927.43,False
spend,2024-10-01,tv,1823.92,False
spend,2024-10-01,email,492.78,False
spend,2024-10-01,display,1347.24,False
spend,2024-10-01,paid_social,2213.96,False
spend,2024-10-02,paid_search,2863.92,False
spend,2024-10-02,affiliate,880.65,False
